xflr5 v6.57

A10 - NREL sweep 8deg V2 simple
T1-10.0 m/s-Panel-16751.8kg-x0.0m-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,   0.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   0.441429
Cy    = ,  -0.000000
Cd=,   0.006339,ICd=,    0.006339,PCd=,    0.000000
Cl   = ,-1.40844e-15
Cm   =,   -0.398281
ICn=,    0.000000,PCn=,    0.000000
XCP=,    2.331062, YCP=,    0.000000, ZCP=,    0.591972 
XNP=,    0.000000
Bending =, 4021.530443

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
1200,   4.337e-02,  -2.051e-03,   5.429e-02,      -0.772,      -0.099,       0.628,   5.608e-04,      0.7190
1201,   2.110e-01,  -2.051e-03,   1.612e-01,      -0.398,      -0.011,       0.917,   1.115e-03,     -0.0951
1202,   5.298e-01,  -2.050e-03,   2.595e-01,      -0.221,       0.023,       0.975,   1.633e-03,     -0.4240
1203,   9.686e-01,  -2.050e-03,   3.301e-01,      -0.108,       0.041,       0.993,   2.020e-03,     -0.5807
1204,   1.485e+00,  -2.050e-03,   3.583e-01,      -0.006,       0.054,       0.999,   2.227e-03,     -0.6678
1205,   2.027e+00,  -2.050e-03,   3.260e-01,       0.124,       0.066,       0.990,   2.246e-03,     -0.5878
1206,   2.543e+00,  -2.050e-03,   2.426e-01,       0.198,       0.070,       0.978,   2.052e-03,     -0.3663
1207,   2.982e+00,  -2.051e-03,   1.477e-01,       0.227,       0.071,       0.971,   1.640e-03,     -0.1965
1208,   3.300e+00,  -2.051e-03,   6.668e-02,       0.275,       0.071,       0.959,   1.067e-03,     -0.0269
1209,   3.468e+00,  -2.051e-03,   1.557e-02,       0.337,       0.070,       0.939,   3.754e-04,      0.1102
Strip 61
1210,   3.468e+00,   2.051e-03,   7.153e-03,      -0.160,       0.073,      -0.984,   3.581e-04,      0.3441
1211,   3.300e+00,   2.051e-03,   2.230e-02,      -0.065,       0.073,      -0.995,   1.028e-03,      0.3277
1212,   2.982e+00,   2.051e-03,   1.845e-02,       0.061,       0.070,      -0.996,   1.600e-03,      0.2769
1213,   2.543e+00,   2.052e-03,  -2.539e-02,       0.129,       0.067,      -0.989,   2.029e-03,      0.1244
1214,   2.027e+00,   2.052e-03,  -7.750e-02,       0.074,       0.071,      -0.995,   2.238e-03,     -0.0318
1215,   1.485e+00,   2.052e-03,  -1.064e-01,       0.032,       0.075,      -0.997,   2.233e-03,     -0.0842
1216,   9.686e-01,   2.052e-03,  -1.155e-01,       0.002,       0.079,      -0.997,   2.014e-03,     -0.1142
1217,   5.298e-01,   2.052e-03,  -1.074e-01,      -0.044,       0.086,      -0.995,   1.601e-03,     -0.1530
1218,   2.110e-01,   2.052e-03,  -7.938e-02,      -0.152,       0.103,      -0.983,   1.041e-03,     -0.2110
1219,   4.337e-02,   2.052e-03,  -2.925e-02,      -0.575,       0.167,      -0.801,   4.399e-04,      0.0048
1220,   4.337e-02,   2.051e-03,   5.429e-02,      -0.772,       0.099,       0.628,   5.608e-04,      0.7190
1221,   2.110e-01,   2.051e-03,   1.612e-01,      -0.398,       0.011,       0.917,   1.115e-03,     -0.0951
1222,   5.298e-01,   2.050e-03,   2.595e-01,      -0.221,      -0.023,       0.975,   1.633e-03,     -0.4240
1223,   9.686e-01,   2.050e-03,   3.301e-01,      -0.108,      -0.041,       0.993,   2.020e-03,     -0.5807
1224,   1.485e+00,   2.050e-03,   3.583e-01,      -0.006,      -0.054,       0.999,   2.227e-03,     -0.6678
1225,   2.027e+00,   2.050e-03,   3.260e-01,       0.124,      -0.066,       0.990,   2.246e-03,     -0.5878
1226,   2.543e+00,   2.050e-03,   2.426e-01,       0.198,      -0.070,       0.978,   2.052e-03,     -0.3663
1227,   2.982e+00,   2.051e-03,   1.477e-01,       0.227,      -0.071,       0.971,   1.640e-03,     -0.1965
1228,   3.300e+00,   2.051e-03,   6.668e-02,       0.275,      -0.071,       0.959,   1.067e-03,     -0.0269
1229,   3.468e+00,   2.051e-03,   1.557e-02,       0.337,      -0.070,       0.939,   3.754e-04,      0.1102
Strip 62
1230,   3.468e+00,   1.026e-02,   7.753e-03,      -0.160,       0.073,      -0.984,   1.074e-03,      0.3447
1231,   3.301e+00,   1.025e-02,   2.289e-02,      -0.065,       0.073,      -0.995,   3.081e-03,      0.3282
1232,   2.982e+00,   1.026e-02,   1.904e-02,       0.061,       0.070,      -0.996,   4.797e-03,      0.2772
1233,   2.543e+00,   1.026e-02,  -2.477e-02,       0.129,       0.067,      -0.989,   6.084e-03,      0.1245
1234,   2.028e+00,   1.026e-02,  -7.687e-02,       0.074,       0.071,      -0.995,   6.709e-03,     -0.0318
1235,   1.485e+00,   1.026e-02,  -1.057e-01,       0.032,       0.075,      -0.997,   6.696e-03,     -0.0843
1236,   9.698e-01,   1.026e-02,  -1.149e-01,       0.002,       0.079,      -0.997,   6.039e-03,     -0.1142
1237,   5.311e-01,   1.026e-02,  -1.067e-01,      -0.044,       0.086,      -0.995,   4.800e-03,     -0.1535
1238,   2.124e-01,   1.026e-02,  -7.874e-02,      -0.152,       0.103,      -0.983,   3.121e-03,     -0.2158
1239,   4.489e-02,   1.026e-02,  -2.863e-02,      -0.575,       0.167,      -0.801,   1.319e-03,      0.0042
1240,   4.489e-02,   1.025e-02,   5.487e-02,      -0.772,       0.099,       0.628,   1.681e-03,      0.7222
1241,   2.124e-01,   1.025e-02,   1.617e-01,      -0.398,       0.011,       0.917,   3.343e-03,     -0.1005
1242,   5.311e-01,   1.025e-02,   2.599e-01,      -0.221,      -0.023,       0.975,   4.897e-03,     -0.4242
1243,   9.698e-01,   1.025e-02,   3.306e-01,      -0.108,      -0.041,       0.993,   6.055e-03,     -0.5801
1244,   1.485e+00,   1.025e-02,   3.587e-01,      -0.006,      -0.054,       0.999,   6.676e-03,     -0.6671
1245,   2.028e+00,   1.025e-02,   3.265e-01,       0.124,      -0.066,       0.990,   6.733e-03,     -0.5873
1246,   2.543e+00,   1.025e-02,   2.431e-01,       0.198,      -0.070,       0.978,   6.153e-03,     -0.3660
1247,   2.982e+00,   1.025e-02,   1.483e-01,       0.227,      -0.071,       0.971,   4.916e-03,     -0.1962
1248,   3.301e+00,   1.025e-02,   6.725e-02,       0.275,      -0.071,       0.959,   3.198e-03,     -0.0265
1249,   3.468e+00,   1.026e-02,   1.616e-02,       0.337,      -0.070,       0.939,   1.125e-03,      0.1107
Strip 63
1250,   3.468e+00,   2.666e-02,   8.951e-03,      -0.160,       0.073,      -0.984,   1.787e-03,      0.3454
1251,   3.301e+00,   2.666e-02,   2.408e-02,      -0.065,       0.073,      -0.995,   5.129e-03,      0.3290
1252,   2.982e+00,   2.666e-02,   2.023e-02,       0.061,       0.070,      -0.996,   7.985e-03,      0.2779
1253,   2.544e+00,   2.666e-02,  -2.355e-02,       0.129,       0.067,      -0.989,   1.013e-02,      0.1248
1254,   2.029e+00,   2.666e-02,  -7.560e-02,       0.074,       0.071,      -0.995,   1.117e-02,     -0.0318
1255,   1.487e+00,   2.666e-02,  -1.044e-01,       0.032,       0.075,      -0.997,   1.114e-02,     -0.0844
1256,   9.720e-01,   2.667e-02,  -1.136e-01,       0.002,       0.079,      -0.997,   1.005e-02,     -0.1144
1257,   5.338e-01,   2.666e-02,  -1.054e-01,      -0.044,       0.086,      -0.995,   7.990e-03,     -0.1544
1258,   2.153e-01,   2.666e-02,  -7.747e-02,      -0.152,       0.103,      -0.983,   5.194e-03,     -0.2240
1259,   4.794e-02,   2.666e-02,  -2.740e-02,      -0.575,       0.167,      -0.801,   2.195e-03,     -0.0014
1260,   4.794e-02,   2.665e-02,   5.603e-02,      -0.772,       0.099,       0.628,   2.798e-03,      0.7195
1261,   2.153e-01,   2.665e-02,   1.628e-01,      -0.398,       0.011,       0.917,   5.564e-03,     -0.1103
1262,   5.338e-01,   2.664e-02,   2.609e-01,      -0.221,      -0.023,       0.975,   8.150e-03,     -0.4263
1263,   9.720e-01,   2.664e-02,   3.315e-01,      -0.108,      -0.041,       0.993,   1.008e-02,     -0.5804
1264,   1.487e+00,   2.664e-02,   3.596e-01,      -0.006,      -0.054,       0.999,   1.111e-02,     -0.6667
1265,   2.029e+00,   2.664e-02,   3.274e-01,       0.124,      -0.066,       0.990,   1.121e-02,     -0.5866
1266,   2.544e+00,   2.664e-02,   2.441e-01,       0.198,      -0.070,       0.978,   1.024e-02,     -0.3655
1267,   2.982e+00,   2.665e-02,   1.494e-01,       0.227,      -0.071,       0.971,   8.182e-03,     -0.1959
1268,   3.301e+00,   2.665e-02,   6.840e-02,       0.275,      -0.071,       0.959,   5.322e-03,     -0.0262
1269,   3.468e+00,   2.666e-02,   1.736e-02,       0.337,      -0.070,       0.939,   1.873e-03,      0.1107
Strip 64
1270,   3.468e+00,   5.125e-02,   1.075e-02,      -0.160,       0.073,      -0.984,   2.497e-03,      0.3460
1271,   3.301e+00,   5.125e-02,   2.585e-02,      -0.065,       0.073,      -0.995,   7.166e-03,      0.3298
1272,   2.983e+00,   5.125e-02,   2.201e-02,       0.061,       0.070,      -0.996,   1.116e-02,      0.2787
1273,   2.545e+00,   5.125e-02,  -2.171e-02,       0.129,       0.067,      -0.989,   1.415e-02,      0.1253
1274,   2.031e+00,   5.126e-02,  -7.369e-02,       0.074,       0.071,      -0.995,   1.560e-02,     -0.0318
1275,   1.490e+00,   5.126e-02,  -1.025e-01,       0.032,       0.075,      -0.997,   1.557e-02,     -0.0845
1276,   9.754e-01,   5.126e-02,  -1.116e-01,       0.002,       0.079,      -0.997,   1.405e-02,     -0.1147
1277,   5.377e-01,   5.126e-02,  -1.035e-01,      -0.044,       0.086,      -0.995,   1.116e-02,     -0.1558
1278,   2.197e-01,   5.126e-02,  -7.556e-02,      -0.152,       0.103,      -0.983,   7.257e-03,     -0.2337
1279,   5.250e-02,   5.125e-02,  -2.556e-02,      -0.575,       0.167,      -0.801,   3.067e-03,     -0.0078
1280,   5.250e-02,   5.124e-02,   5.777e-02,      -0.772,       0.099,       0.628,   3.910e-03,      0.7154
1281,   2.197e-01,   5.123e-02,   1.644e-01,      -0.398,       0.011,       0.917,   7.774e-03,     -0.1224
1282,   5.377e-01,   5.122e-02,   2.624e-01,      -0.221,      -0.023,       0.975,   1.139e-02,     -0.4294
1283,   9.754e-01,   5.121e-02,   3.329e-01,      -0.108,      -0.041,       0.993,   1.408e-02,     -0.5809
1284,   1.490e+00,   5.121e-02,   3.610e-01,      -0.006,      -0.054,       0.999,   1.553e-02,     -0.6661
1285,   2.031e+00,   5.121e-02,   3.288e-01,       0.124,      -0.066,       0.990,   1.566e-02,     -0.5855
1286,   2.545e+00,   5.122e-02,   2.456e-01,       0.198,      -0.070,       0.978,   1.431e-02,     -0.3647
1287,   2.983e+00,   5.123e-02,   1.510e-01,       0.227,      -0.071,       0.971,   1.143e-02,     -0.1954
1288,   3.301e+00,   5.124e-02,   7.012e-02,       0.275,      -0.071,       0.959,   7.436e-03,     -0.0262
1289,   3.468e+00,   5.125e-02,   1.914e-02,       0.337,      -0.070,       0.939,   2.617e-03,      0.1103
Strip 65
1290,   3.469e+00,   8.401e-02,   1.314e-02,      -0.160,       0.073,      -0.984,   3.201e-03,      0.3465
1291,   3.302e+00,   8.400e-02,   2.822e-02,      -0.065,       0.073,      -0.995,   9.189e-03,      0.3306
1292,   2.984e+00,   8.400e-02,   2.439e-02,       0.061,       0.070,      -0.996,   1.431e-02,      0.2798
1293,   2.547e+00,   8.401e-02,  -1.926e-02,       0.129,       0.067,      -0.989,   1.814e-02,      0.1258
1294,   2.034e+00,   8.402e-02,  -7.115e-02,       0.074,       0.071,      -0.995,   2.001e-02,     -0.0318
1295,   1.494e+00,   8.403e-02,  -9.989e-02,       0.032,       0.075,      -0.997,   1.997e-02,     -0.0847
1296,   9.799e-01,   8.403e-02,  -1.090e-01,       0.002,       0.079,      -0.997,   1.801e-02,     -0.1152
1297,   5.429e-01,   8.403e-02,  -1.009e-01,      -0.044,       0.086,      -0.995,   1.432e-02,     -0.1577
1298,   2.255e-01,   8.402e-02,  -7.302e-02,      -0.152,       0.103,      -0.983,   9.306e-03,     -0.2432
1299,   5.859e-02,   8.401e-02,  -2.310e-02,      -0.575,       0.167,      -0.801,   3.933e-03,     -0.0134
1300,   5.859e-02,   8.400e-02,   6.008e-02,      -0.772,       0.099,       0.628,   5.014e-03,      0.7106
1301,   2.255e-01,   8.398e-02,   1.665e-01,      -0.398,       0.011,       0.917,   9.968e-03,     -0.1350
1302,   5.429e-01,   8.396e-02,   2.644e-01,      -0.221,      -0.023,       0.975,   1.460e-02,     -0.4333
1303,   9.799e-01,   8.395e-02,   3.347e-01,      -0.108,      -0.041,       0.993,   1.806e-02,     -0.5817
1304,   1.494e+00,   8.394e-02,   3.628e-01,      -0.006,      -0.054,       0.999,   1.991e-02,     -0.6655
1305,   2.034e+00,   8.395e-02,   3.306e-01,       0.124,      -0.066,       0.990,   2.008e-02,     -0.5842
1306,   2.547e+00,   8.396e-02,   2.476e-01,       0.198,      -0.070,       0.978,   1.835e-02,     -0.3638
1307,   2.984e+00,   8.398e-02,   1.531e-01,       0.227,      -0.071,       0.971,   1.466e-02,     -0.1949
1308,   3.302e+00,   8.400e-02,   7.241e-02,       0.275,      -0.071,       0.959,   9.536e-03,     -0.0264
1309,   3.469e+00,   8.401e-02,   2.152e-02,       0.337,      -0.070,       0.939,   3.356e-03,      0.1096
Strip 66
1310,   3.469e+00,   1.249e-01,   1.613e-02,      -0.160,       0.073,      -0.984,   3.900e-03,      0.3470
1311,   3.302e+00,   1.249e-01,   3.118e-02,      -0.065,       0.073,      -0.995,   1.119e-02,      0.3314
1312,   2.985e+00,   1.249e-01,   2.735e-02,       0.061,       0.070,      -0.996,   1.743e-02,      0.2808
1313,   2.549e+00,   1.249e-01,  -1.620e-02,       0.129,       0.067,      -0.989,   2.210e-02,      0.1265
1314,   2.037e+00,   1.249e-01,  -6.798e-02,       0.074,       0.071,      -0.995,   2.437e-02,     -0.0318
1315,   1.498e+00,   1.249e-01,  -9.666e-02,       0.032,       0.075,      -0.997,   2.433e-02,     -0.0850
1316,   9.855e-01,   1.249e-01,  -1.057e-01,       0.002,       0.079,      -0.997,   2.194e-02,     -0.1157
1317,   5.495e-01,   1.249e-01,  -9.766e-02,      -0.044,       0.086,      -0.995,   1.744e-02,     -0.1598
1318,   2.327e-01,   1.249e-01,  -6.984e-02,      -0.152,       0.103,      -0.983,   1.134e-02,     -0.2517
1319,   6.618e-02,   1.249e-01,  -2.004e-02,      -0.575,       0.167,      -0.801,   4.792e-03,     -0.0175
1320,   6.618e-02,   1.249e-01,   6.297e-02,      -0.772,       0.099,       0.628,   6.108e-03,      0.7057
1321,   2.327e-01,   1.249e-01,   1.692e-01,      -0.398,       0.011,       0.917,   1.214e-02,     -0.1473
1322,   5.495e-01,   1.248e-01,   2.668e-01,      -0.221,      -0.023,       0.975,   1.779e-02,     -0.4380
1323,   9.855e-01,   1.248e-01,   3.370e-01,      -0.108,      -0.041,       0.993,   2.200e-02,     -0.5828
1324,   1.498e+00,   1.248e-01,   3.650e-01,      -0.006,      -0.054,       0.999,   2.425e-02,     -0.6648
1325,   2.037e+00,   1.248e-01,   3.329e-01,       0.124,      -0.066,       0.990,   2.446e-02,     -0.5827
1326,   2.549e+00,   1.248e-01,   2.501e-01,       0.198,      -0.070,       0.978,   2.235e-02,     -0.3627
1327,   2.985e+00,   1.249e-01,   1.558e-01,       0.227,      -0.071,       0.971,   1.786e-02,     -0.1943
1328,   3.302e+00,   1.249e-01,   7.527e-02,       0.275,      -0.071,       0.959,   1.162e-02,     -0.0265
1329,   3.469e+00,   1.249e-01,   2.449e-02,       0.337,      -0.070,       0.939,   4.089e-03,      0.1090
Strip 67
1330,   3.469e+00,   1.739e-01,   1.971e-02,      -0.160,       0.073,      -0.984,   4.591e-03,      0.3476
1331,   3.303e+00,   1.739e-01,   3.472e-02,      -0.065,       0.073,      -0.995,   1.318e-02,      0.3323
1332,   2.987e+00,   1.739e-01,   3.090e-02,       0.061,       0.070,      -0.996,   2.052e-02,      0.2819
1333,   2.552e+00,   1.740e-01,  -1.253e-02,       0.129,       0.067,      -0.989,   2.602e-02,      0.1272
1334,   2.041e+00,   1.740e-01,  -6.418e-02,       0.074,       0.071,      -0.995,   2.869e-02,     -0.0317
1335,   1.503e+00,   1.740e-01,  -9.278e-02,       0.032,       0.075,      -0.997,   2.863e-02,     -0.0852
1336,   9.922e-01,   1.740e-01,  -1.018e-01,       0.002,       0.079,      -0.997,   2.583e-02,     -0.1164
1337,   5.573e-01,   1.740e-01,  -9.378e-02,      -0.044,       0.086,      -0.995,   2.053e-02,     -0.1622
1338,   2.414e-01,   1.740e-01,  -6.604e-02,      -0.152,       0.103,      -0.983,   1.334e-02,     -0.2588
1339,   7.528e-02,   1.740e-01,  -1.636e-02,      -0.575,       0.167,      -0.801,   5.640e-03,     -0.0199
1340,   7.528e-02,   1.739e-01,   6.643e-02,      -0.772,       0.099,       0.628,   7.190e-03,      0.7009
1341,   2.414e-01,   1.739e-01,   1.724e-01,      -0.398,       0.011,       0.917,   1.429e-02,     -0.1588
1342,   5.573e-01,   1.738e-01,   2.697e-01,      -0.221,      -0.023,       0.975,   2.094e-02,     -0.4433
1343,   9.922e-01,   1.738e-01,   3.398e-01,      -0.108,      -0.041,       0.993,   2.589e-02,     -0.5842
1344,   1.503e+00,   1.738e-01,   3.677e-01,      -0.006,      -0.054,       0.999,   2.855e-02,     -0.6642
1345,   2.041e+00,   1.738e-01,   3.357e-01,       0.124,      -0.066,       0.990,   2.879e-02,     -0.5812
1346,   2.552e+00,   1.738e-01,   2.531e-01,       0.198,      -0.070,       0.978,   2.631e-02,     -0.3616
1347,   2.987e+00,   1.739e-01,   1.590e-01,       0.227,      -0.071,       0.971,   2.102e-02,     -0.1938
1348,   3.303e+00,   1.739e-01,   7.870e-02,       0.275,      -0.071,       0.959,   1.367e-02,     -0.0265
1349,   3.469e+00,   1.739e-01,   2.805e-02,       0.337,      -0.070,       0.939,   4.813e-03,      0.1086
Strip 68
1350,   3.469e+00,   2.311e-01,   2.389e-02,      -0.160,       0.073,      -0.984,   5.273e-03,      0.3482
1351,   3.304e+00,   2.310e-01,   3.885e-02,      -0.065,       0.073,      -0.995,   1.513e-02,      0.3331
1352,   2.989e+00,   2.310e-01,   3.504e-02,       0.061,       0.070,      -0.996,   2.356e-02,      0.2830
1353,   2.555e+00,   2.311e-01,  -8.263e-03,       0.129,       0.067,      -0.989,   2.988e-02,      0.1280
1354,   2.046e+00,   2.311e-01,  -5.975e-02,       0.074,       0.071,      -0.995,   3.295e-02,     -0.0316
1355,   1.510e+00,   2.311e-01,  -8.827e-02,       0.032,       0.075,      -0.997,   3.289e-02,     -0.0855
1356,   1.000e+00,   2.311e-01,  -9.730e-02,       0.002,       0.079,      -0.997,   2.966e-02,     -0.1172
1357,   5.665e-01,   2.311e-01,  -8.927e-02,      -0.044,       0.086,      -0.995,   2.358e-02,     -0.1645
1358,   2.515e-01,   2.311e-01,  -6.160e-02,      -0.152,       0.103,      -0.983,   1.533e-02,     -0.2645
1359,   8.589e-02,   2.311e-01,  -1.208e-02,      -0.575,       0.167,      -0.801,   6.478e-03,     -0.0208
1360,   8.589e-02,   2.310e-01,   7.046e-02,      -0.772,       0.099,       0.628,   8.258e-03,      0.6962
1361,   2.515e-01,   2.310e-01,   1.761e-01,      -0.398,       0.011,       0.917,   1.642e-02,     -0.1694
1362,   5.665e-01,   2.309e-01,   2.731e-01,      -0.221,      -0.023,       0.975,   2.405e-02,     -0.4490
1363,   1.000e+00,   2.309e-01,   3.430e-01,      -0.108,      -0.041,       0.993,   2.974e-02,     -0.5859
1364,   1.510e+00,   2.309e-01,   3.708e-01,      -0.006,      -0.054,       0.999,   3.279e-02,     -0.6636
1365,   2.046e+00,   2.309e-01,   3.389e-01,       0.124,      -0.066,       0.990,   3.307e-02,     -0.5796
1366,   2.555e+00,   2.309e-01,   2.565e-01,       0.198,      -0.070,       0.978,   3.022e-02,     -0.3604
1367,   2.989e+00,   2.310e-01,   1.628e-01,       0.227,      -0.071,       0.971,   2.415e-02,     -0.1932
1368,   3.304e+00,   2.310e-01,   8.269e-02,       0.275,      -0.071,       0.959,   1.571e-02,     -0.0264
1369,   3.469e+00,   2.311e-01,   3.220e-02,       0.337,      -0.070,       0.939,   5.528e-03,      0.1084
Strip 69
1370,   3.470e+00,   2.962e-01,   2.865e-02,      -0.160,       0.073,      -0.984,   5.944e-03,      0.3488
1371,   3.305e+00,   2.962e-01,   4.356e-02,      -0.065,       0.073,      -0.995,   1.706e-02,      0.3339
1372,   2.991e+00,   2.962e-01,   3.977e-02,       0.061,       0.070,      -0.996,   2.656e-02,      0.2840
1373,   2.559e+00,   2.962e-01,  -3.390e-03,       0.129,       0.067,      -0.989,   3.369e-02,      0.1288
1374,   2.051e+00,   2.963e-01,  -5.470e-02,       0.074,       0.071,      -0.995,   3.715e-02,     -0.0314
1375,   1.517e+00,   2.963e-01,  -8.312e-02,       0.032,       0.075,      -0.997,   3.708e-02,     -0.0858
1376,   1.009e+00,   2.963e-01,  -9.212e-02,       0.002,       0.079,      -0.997,   3.344e-02,     -0.1180
1377,   5.769e-01,   2.963e-01,  -8.411e-02,      -0.044,       0.086,      -0.995,   2.658e-02,     -0.1668
1378,   2.630e-01,   2.963e-01,  -5.654e-02,      -0.152,       0.103,      -0.983,   1.728e-02,     -0.2689
1379,   9.799e-02,   2.962e-01,  -7.191e-03,      -0.575,       0.167,      -0.801,   7.303e-03,     -0.0202
1380,   9.799e-02,   2.962e-01,   7.506e-02,      -0.771,       0.099,       0.629,   9.310e-03,      0.6917
1381,   2.630e-01,   2.961e-01,   1.803e-01,      -0.398,       0.011,       0.917,   1.851e-02,     -0.1790
1382,   5.769e-01,   2.960e-01,   2.770e-01,      -0.221,      -0.023,       0.975,   2.711e-02,     -0.4547
1383,   1.009e+00,   2.960e-01,   3.466e-01,      -0.108,      -0.041,       0.993,   3.353e-02,     -0.5879
1384,   1.517e+00,   2.960e-01,   3.743e-01,      -0.006,      -0.054,       0.999,   3.697e-02,     -0.6632
1385,   2.051e+00,   2.960e-01,   3.426e-01,       0.124,      -0.066,       0.990,   3.728e-02,     -0.5781
1386,   2.559e+00,   2.961e-01,   2.605e-01,       0.198,      -0.070,       0.978,   3.407e-02,     -0.3591
1387,   2.991e+00,   2.961e-01,   1.671e-01,       0.227,      -0.071,       0.971,   2.722e-02,     -0.1926
1388,   3.305e+00,   2.962e-01,   8.725e-02,       0.275,      -0.071,       0.959,   1.771e-02,     -0.0263
1389,   3.470e+00,   2.962e-01,   3.693e-02,       0.337,      -0.070,       0.939,   6.232e-03,      0.1085
Strip 70
1390,   3.470e+00,   3.694e-01,   3.399e-02,      -0.160,       0.073,      -0.984,   6.604e-03,      0.3494
1391,   3.306e+00,   3.694e-01,   4.884e-02,      -0.065,       0.073,      -0.995,   1.896e-02,      0.3347
1392,   2.993e+00,   3.694e-01,   4.507e-02,       0.061,       0.070,      -0.996,   2.951e-02,      0.2849
1393,   2.563e+00,   3.694e-01,   2.081e-03,       0.129,       0.067,      -0.989,   3.742e-02,      0.1295
1394,   2.057e+00,   3.695e-01,  -4.903e-02,       0.074,       0.071,      -0.995,   4.127e-02,     -0.0311
1395,   1.525e+00,   3.695e-01,  -7.734e-02,       0.032,       0.075,      -0.997,   4.119e-02,     -0.0861
1396,   1.019e+00,   3.695e-01,  -8.630e-02,       0.002,       0.079,      -0.997,   3.715e-02,     -0.1189
1397,   5.886e-01,   3.695e-01,  -7.832e-02,      -0.044,       0.086,      -0.995,   2.953e-02,     -0.1689
1398,   2.760e-01,   3.695e-01,  -5.087e-02,      -0.152,       0.103,      -0.983,   1.920e-02,     -0.2721
1399,   1.116e-01,   3.694e-01,  -1.705e-03,      -0.575,       0.167,      -0.801,   8.113e-03,     -0.0185
1400,   1.116e-01,   3.693e-01,   8.022e-02,      -0.771,       0.099,       0.629,   1.034e-02,      0.6873
1401,   2.760e-01,   3.693e-01,   1.850e-01,      -0.398,       0.011,       0.917,   2.056e-02,     -0.1878
1402,   5.886e-01,   3.692e-01,   2.814e-01,      -0.221,      -0.023,       0.975,   3.012e-02,     -0.4605
1403,   1.019e+00,   3.691e-01,   3.507e-01,      -0.108,      -0.041,       0.993,   3.725e-02,     -0.5901
1404,   1.525e+00,   3.691e-01,   3.783e-01,      -0.006,      -0.054,       0.999,   4.107e-02,     -0.6630
1405,   2.057e+00,   3.691e-01,   3.467e-01,       0.124,      -0.066,       0.990,   4.142e-02,     -0.5767
1406,   2.563e+00,   3.692e-01,   2.649e-01,       0.198,      -0.070,       0.978,   3.785e-02,     -0.3580
1407,   2.993e+00,   3.693e-01,   1.719e-01,       0.227,      -0.071,       0.971,   3.024e-02,     -0.1920
1408,   3.306e+00,   3.693e-01,   9.237e-02,       0.275,      -0.071,       0.959,   1.967e-02,     -0.0260
1409,   3.470e+00,   3.694e-01,   4.225e-02,       0.337,      -0.070,       0.939,   6.923e-03,      0.1086
Strip 71
1410,   3.471e+00,   4.505e-01,   3.992e-02,      -0.160,       0.073,      -0.984,   7.251e-03,      0.3499
1411,   3.307e+00,   4.505e-01,   5.471e-02,      -0.065,       0.073,      -0.995,   2.081e-02,      0.3354
1412,   2.996e+00,   4.505e-01,   5.095e-02,       0.061,       0.070,      -0.996,   3.240e-02,      0.2858
1413,   2.567e+00,   4.505e-01,   8.147e-03,       0.129,       0.067,      -0.989,   4.109e-02,      0.1303
1414,   2.064e+00,   4.506e-01,  -4.274e-02,       0.074,       0.071,      -0.995,   4.531e-02,     -0.0309
1415,   1.534e+00,   4.506e-01,  -7.092e-02,       0.032,       0.075,      -0.997,   4.522e-02,     -0.0863
1416,   1.030e+00,   4.506e-01,  -7.985e-02,       0.002,       0.079,      -0.997,   4.079e-02,     -0.1198
1417,   6.016e-01,   4.506e-01,  -7.191e-02,      -0.044,       0.086,      -0.995,   3.242e-02,     -0.1707
1418,   2.903e-01,   4.506e-01,  -4.457e-02,      -0.152,       0.103,      -0.983,   2.108e-02,     -0.2743
1419,   1.266e-01,   4.505e-01,   4.377e-03,      -0.575,       0.167,      -0.801,   8.908e-03,     -0.0159
1420,   1.266e-01,   4.504e-01,   8.595e-02,      -0.771,       0.099,       0.629,   1.136e-02,      0.6829
1421,   2.903e-01,   4.503e-01,   1.903e-01,      -0.398,       0.011,       0.917,   2.258e-02,     -0.1959
1422,   6.016e-01,   4.502e-01,   2.863e-01,      -0.221,      -0.023,       0.975,   3.307e-02,     -0.4661
1423,   1.030e+00,   4.502e-01,   3.553e-01,      -0.108,      -0.041,       0.993,   4.090e-02,     -0.5925
1424,   1.534e+00,   4.501e-01,   3.828e-01,      -0.006,      -0.054,       0.999,   4.509e-02,     -0.6630
1425,   2.064e+00,   4.502e-01,   3.512e-01,       0.124,      -0.066,       0.990,   4.548e-02,     -0.5755
1426,   2.567e+00,   4.503e-01,   2.698e-01,       0.198,      -0.070,       0.978,   4.156e-02,     -0.3569
1427,   2.996e+00,   4.504e-01,   1.772e-01,       0.227,      -0.071,       0.971,   3.320e-02,     -0.1914
1428,   3.307e+00,   4.504e-01,   9.804e-02,       0.275,      -0.071,       0.959,   2.160e-02,     -0.0258
1429,   3.471e+00,   4.505e-01,   4.814e-02,       0.337,      -0.070,       0.939,   7.602e-03,      0.1087
Strip 72
1430,   3.471e+00,   5.395e-01,   4.642e-02,      -0.160,       0.073,      -0.984,   7.883e-03,      0.3505
1431,   3.308e+00,   5.395e-01,   6.114e-02,      -0.065,       0.073,      -0.995,   2.263e-02,      0.3360
